areacity,latitude,longitude,year,month,day,temperature_2m,climateCondition,holidays
CHONE,-0.6987,-80.0944,2023,5,2,28.28,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,3,28.23,Lluvioso,0
CHONE,-0.6987,-80.0944,2023,5,4,28.57,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,5,28.21,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,6,28.17,Lluvioso,0
CHONE,-0.6987,-80.0944,2023,5,7,28.4,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,8,28.61,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,9,27.82,Lluvioso,0
CHONE,-0.6987,-80.0944,2023,5,10,27.92,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,11,27.98,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,12,28.12,Lluvioso,0
CHONE,-0.6987,-80.0944,2023,5,13,28.04,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,14,27.98,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,15,27.67,Lluvioso,0
CHONE,-0.6987,-80.0944,2023,5,16,27.58,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,17,27.75,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,18,27.22,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,19,27.68,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,20,27.08,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,21,27.1,Nublado,0
CHONE,-0.6987,-80.0944,2023,5,22,26.92,Nublado,0
